Recipe_ID,Recipe_Name,Meal_Type,Cuisine,Diet,Ingredients,Preparation,Prep_Time_Min
R01457,Indian Toor Dal Carrot/Gajar Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01458,Indian Toor Dal Green Peas Fresh Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R01459,Indian Toor Dal Spinach/Palak Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R01460,Indian Toor Dal Cauliflower/Gobhi Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R01461,Indian Toor Dal Okra/Bhindi Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R01462,Indian Toor Dal Brinjal/Baingan Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R01463,Indian Toor Dal Capsicum/Bell Pepper Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R01464,Indian Toor Dal Tomato/Tamatar Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01465,Indian Toor Dal Onion/Pyaz Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R01466,Indian Toor Dal Cucumber/Kheera Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R01467,Indian Toor Dal Broccoli Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R01468,Indian Toor Dal Mushroom Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R01469,Indian Toor Dal Corn Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R01470,Indian Toor Dal Methi Leaves Dinner Rice,Dinner,Indian,Vegan,Rice | Toor Dal | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R01471,Indian Moong Dal Potato/Aloo Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
R01472,Indian Moong Dal Carrot/Gajar Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01473,Indian Moong Dal Green Peas Fresh Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R01474,Indian Moong Dal Spinach/Palak Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R01475,Indian Moong Dal Cauliflower/Gobhi Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R01476,Indian Moong Dal Okra/Bhindi Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R01477,Indian Moong Dal Brinjal/Baingan Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R01478,Indian Moong Dal Capsicum/Bell Pepper Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R01479,Indian Moong Dal Tomato/Tamatar Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01480,Indian Moong Dal Onion/Pyaz Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R01481,Indian Moong Dal Cucumber/Kheera Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R01482,Indian Moong Dal Broccoli Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R01483,Indian Moong Dal Mushroom Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R01484,Indian Moong Dal Corn Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R01485,Indian Moong Dal Methi Leaves Dinner Rice,Dinner,Indian,Vegan,Rice | Moong Dal | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R01486,Indian Masoor Dal Potato/Aloo Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
R01487,Indian Masoor Dal Carrot/Gajar Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01488,Indian Masoor Dal Green Peas Fresh Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R01489,Indian Masoor Dal Spinach/Palak Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R01490,Indian Masoor Dal Cauliflower/Gobhi Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R01491,Indian Masoor Dal Okra/Bhindi Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R01492,Indian Masoor Dal Brinjal/Baingan Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R01493,Indian Masoor Dal Capsicum/Bell Pepper Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R01494,Indian Masoor Dal Tomato/Tamatar Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01495,Indian Masoor Dal Onion/Pyaz Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R01496,Indian Masoor Dal Cucumber/Kheera Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R01497,Indian Masoor Dal Broccoli Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Broccoli,Prepare the matched ingredients together and serve as a balanced meal.,30
R01498,Indian Masoor Dal Mushroom Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Mushroom,Prepare the matched ingredients together and serve as a balanced meal.,30
R01499,Indian Masoor Dal Corn Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Corn,Prepare the matched ingredients together and serve as a balanced meal.,30
R01500,Indian Masoor Dal Methi Leaves Dinner Rice,Dinner,Indian,Vegan,Rice | Masoor Dal | Methi Leaves,Prepare the matched ingredients together and serve as a balanced meal.,30
R01501,Indian Chana Dal Potato/Aloo Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Potato/Aloo,Prepare the matched ingredients together and serve as a balanced meal.,30
R01502,Indian Chana Dal Carrot/Gajar Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Carrot/Gajar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01503,Indian Chana Dal Green Peas Fresh Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Green Peas Fresh,Prepare the matched ingredients together and serve as a balanced meal.,30
R01504,Indian Chana Dal Spinach/Palak Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Spinach/Palak,Prepare the matched ingredients together and serve as a balanced meal.,30
R01505,Indian Chana Dal Cauliflower/Gobhi Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Cauliflower/Gobhi,Prepare the matched ingredients together and serve as a balanced meal.,30
R01506,Indian Chana Dal Okra/Bhindi Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Okra/Bhindi,Prepare the matched ingredients together and serve as a balanced meal.,30
R01507,Indian Chana Dal Brinjal/Baingan Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Brinjal/Baingan,Prepare the matched ingredients together and serve as a balanced meal.,30
R01508,Indian Chana Dal Capsicum/Bell Pepper Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Capsicum/Bell Pepper,Prepare the matched ingredients together and serve as a balanced meal.,30
R01509,Indian Chana Dal Tomato/Tamatar Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,30
R01510,Indian Chana Dal Onion/Pyaz Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,30
R01511,Indian Chana Dal Cucumber/Kheera Dinner Rice,Dinner,Indian,Vegan,Rice | Chana Dal | Cucumber/Kheera,Prepare the matched ingredients together and serve as a balanced meal.,30
R01512,Indian Toor Dal Potato/Aloo Chaat,Snack,Indian,Vegan,Toor Dal | Potato/Aloo | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01513,Indian Toor Dal Carrot/Gajar Chaat,Snack,Indian,Vegan,Toor Dal | Carrot/Gajar | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01514,Indian Toor Dal Green Peas Fresh Chaat,Snack,Indian,Vegan,Toor Dal | Green Peas Fresh | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01515,Indian Toor Dal Spinach/Palak Chaat,Snack,Indian,Vegan,Toor Dal | Spinach/Palak | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01516,Indian Toor Dal Cauliflower/Gobhi Chaat,Snack,Indian,Vegan,Toor Dal | Cauliflower/Gobhi | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01517,Indian Toor Dal Okra/Bhindi Chaat,Snack,Indian,Vegan,Toor Dal | Okra/Bhindi | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01518,Indian Toor Dal Brinjal/Baingan Chaat,Snack,Indian,Vegan,Toor Dal | Brinjal/Baingan | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01519,Indian Toor Dal Capsicum/Bell Pepper Chaat,Snack,Indian,Vegan,Toor Dal | Capsicum/Bell Pepper | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01520,Indian Toor Dal Tomato/Tamatar Chaat,Snack,Indian,Vegan,Toor Dal | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01521,Indian Toor Dal Onion/Pyaz Chaat,Snack,Indian,Vegan,Toor Dal | Onion/Pyaz | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,15
R01522,Indian Toor Dal Cucumber/Kheera Chaat,Snack,Indian,Vegan,Toor Dal | Cucumber/Kheera | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01523,Indian Toor Dal Broccoli Chaat,Snack,Indian,Vegan,Toor Dal | Broccoli | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01524,Indian Toor Dal Mushroom Chaat,Snack,Indian,Vegan,Toor Dal | Mushroom | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01525,Indian Toor Dal Corn Chaat,Snack,Indian,Vegan,Toor Dal | Corn | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01526,Indian Toor Dal Methi Leaves Chaat,Snack,Indian,Vegan,Toor Dal | Methi Leaves | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01527,Indian Moong Dal Potato/Aloo Chaat,Snack,Indian,Vegan,Moong Dal | Potato/Aloo | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01528,Indian Moong Dal Carrot/Gajar Chaat,Snack,Indian,Vegan,Moong Dal | Carrot/Gajar | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01529,Indian Moong Dal Green Peas Fresh Chaat,Snack,Indian,Vegan,Moong Dal | Green Peas Fresh | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01530,Indian Moong Dal Spinach/Palak Chaat,Snack,Indian,Vegan,Moong Dal | Spinach/Palak | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01531,Indian Moong Dal Cauliflower/Gobhi Chaat,Snack,Indian,Vegan,Moong Dal | Cauliflower/Gobhi | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01532,Indian Moong Dal Okra/Bhindi Chaat,Snack,Indian,Vegan,Moong Dal | Okra/Bhindi | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01533,Indian Moong Dal Brinjal/Baingan Chaat,Snack,Indian,Vegan,Moong Dal | Brinjal/Baingan | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01534,Indian Moong Dal Capsicum/Bell Pepper Chaat,Snack,Indian,Vegan,Moong Dal | Capsicum/Bell Pepper | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01535,Indian Moong Dal Tomato/Tamatar Chaat,Snack,Indian,Vegan,Moong Dal | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01536,Indian Moong Dal Onion/Pyaz Chaat,Snack,Indian,Vegan,Moong Dal | Onion/Pyaz | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,15
R01537,Indian Moong Dal Cucumber/Kheera Chaat,Snack,Indian,Vegan,Moong Dal | Cucumber/Kheera | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01538,Indian Moong Dal Broccoli Chaat,Snack,Indian,Vegan,Moong Dal | Broccoli | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01539,Indian Moong Dal Mushroom Chaat,Snack,Indian,Vegan,Moong Dal | Mushroom | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01540,Indian Moong Dal Corn Chaat,Snack,Indian,Vegan,Moong Dal | Corn | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01541,Indian Moong Dal Methi Leaves Chaat,Snack,Indian,Vegan,Moong Dal | Methi Leaves | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01542,Indian Masoor Dal Potato/Aloo Chaat,Snack,Indian,Vegan,Masoor Dal | Potato/Aloo | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01543,Indian Masoor Dal Carrot/Gajar Chaat,Snack,Indian,Vegan,Masoor Dal | Carrot/Gajar | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01544,Indian Masoor Dal Green Peas Fresh Chaat,Snack,Indian,Vegan,Masoor Dal | Green Peas Fresh | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01545,Indian Masoor Dal Spinach/Palak Chaat,Snack,Indian,Vegan,Masoor Dal | Spinach/Palak | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01546,Indian Masoor Dal Cauliflower/Gobhi Chaat,Snack,Indian,Vegan,Masoor Dal | Cauliflower/Gobhi | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01547,Indian Masoor Dal Okra/Bhindi Chaat,Snack,Indian,Vegan,Masoor Dal | Okra/Bhindi | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01548,Indian Masoor Dal Brinjal/Baingan Chaat,Snack,Indian,Vegan,Masoor Dal | Brinjal/Baingan | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01549,Indian Masoor Dal Capsicum/Bell Pepper Chaat,Snack,Indian,Vegan,Masoor Dal | Capsicum/Bell Pepper | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01550,Indian Masoor Dal Tomato/Tamatar Chaat,Snack,Indian,Vegan,Masoor Dal | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01551,Indian Masoor Dal Onion/Pyaz Chaat,Snack,Indian,Vegan,Masoor Dal | Onion/Pyaz | Tomato/Tamatar,Prepare the matched ingredients together and serve as a balanced meal.,15
R01552,Indian Masoor Dal Cucumber/Kheera Chaat,Snack,Indian,Vegan,Masoor Dal | Cucumber/Kheera | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01553,Indian Masoor Dal Broccoli Chaat,Snack,Indian,Vegan,Masoor Dal | Broccoli | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01554,Indian Masoor Dal Mushroom Chaat,Snack,Indian,Vegan,Masoor Dal | Mushroom | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01555,Indian Masoor Dal Corn Chaat,Snack,Indian,Vegan,Masoor Dal | Corn | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01556,Indian Masoor Dal Methi Leaves Chaat,Snack,Indian,Vegan,Masoor Dal | Methi Leaves | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
R01557,Indian Chana Dal Potato/Aloo Chaat,Snack,Indian,Vegan,Chana Dal | Potato/Aloo | Tomato/Tamatar | Onion/Pyaz,Prepare the matched ingredients together and serve as a balanced meal.,15
